status,source_file,dn_no,mapped_stockist_no,detail
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66192_KL2241_08_JUN_2019.pdf,SS66192,KL2241,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66193_KL2242_08_JUN_2019.pdf,SS66193,KL2242,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66194_KL2243_08_JUN_2019.pdf,SS66194,KL2243,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66195_KL2244_08_JUN_2019.pdf,SS66195,KL2244,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66196_KL2245_08_JUN_2019.pdf,SS66196,KL2245,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66197_KW0060_08_JUN_2019.pdf,SS66197,KW0060,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66198_KW0061_08_JUN_2019.pdf,SS66198,KW0061,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66199_KW0062_08_JUN_2019.pdf,SS66199,KW0062,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66200_KW0063_08_JUN_2019.pdf,SS66200,KW0063,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66202_KL2246_08_JUN_2019.pdf,SS66202,KL2246,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66203_KL2247_08_JUN_2019.pdf,SS66203,KL2247,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66204_KL2248_08_JUN_2019.pdf,SS66204,KL2248,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66206_KL2249_08_JUN_2019.pdf,SS66206,KL2249,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66207_KL2250_23_AUG_2019.pdf,SS66207,KL2250,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66208_KL2251_08_JUN_2019.pdf,SS66208,KL2251,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66209_KL2252_08_JUN_2019.pdf,SS66209,KL2252,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66210_KL2253_08_JUN_2019.pdf,SS66210,KL2253,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66252_KW0109_14_JUN_2019.pdf,SS66252,KW0109,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66253_KW0110_14_JUN_2019.pdf,SS66253,KW0110,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66254_KW0111_14_JUN_2019.pdf,SS66254,KW0111,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66255_KW0112_14_JUN_2019.pdf,SS66255,KW0112,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66256_KW0113_14_JUN_2019.pdf,SS66256,KW0113,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66317_KW0181_27_JUN_2019.pdf,SS66317,KW0181,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66318_KW0182_27_JUN_2019.pdf,SS66318,KW0182,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66319_KW0183_27_JUN_2019.pdf,SS66319,KW0183,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66320_KW0184_27_JUN_2019.pdf,SS66320,KW0184,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66321_KW0185_27_JUN_2019.pdf,SS66321,KW0185,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66322_KW0186_27_JUN_2019.pdf,SS66322,KW0186,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66323_KW0187_27_JUN_2019.pdf,SS66323,KW0187,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66324_KW0188_27_JUN_2019.pdf,SS66324,KW0188,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66325_KW0189_27_JUN_2019.pdf,SS66325,KW0189,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66326_KW0190_27_JUN_2019.pdf,SS66326,KW0190,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66327_KW0191_27_JUN_2019.pdf,SS66327,KW0191,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66328_KW0192_27_JUN_2019.pdf,SS66328,KW0192,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66329_KW0193_27_JUN_2019.pdf,SS66329,KW0193,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66330_KW0194_27_JUN_2019.pdf,SS66330,KW0194,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66331_KW0195_19_JUL_2019.pdf,SS66331,KW0195,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66332_KW0196_27_JUN_2019.pdf,SS66332,KW0196,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66333_KW0197_27_JUN_2019.pdf,SS66333,KW0197,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66334_KW0198_23_JUL_2019.pdf,SS66334,KW0198,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66376_KW0214_04_JUL_2019.pdf,SS66376,KW0214,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66377_KW0215_04_JUL_2019.pdf,SS66377,KW0215,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66378_KW0219_04_JUL_2019.pdf,SS66378,KW0219,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66379_KW0220_04_JUL_2019.pdf,SS66379,KW0220,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66380_KW0221_04_JUL_2019.pdf,SS66380,KW0221,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66381_KW0222_04_JUL_2019.pdf,SS66381,KW0222,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66382_KW0223_04_JUL_2019.pdf,SS66382,KW0223,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66394_KL2284_08_JUL_2019.pdf,SS66394,KL2284,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66395_KL2285_08_JUL_2019.pdf,SS66395,KL2285,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66396_KL2286_08_JUL_2019.pdf,SS66396,KL2286,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66397_KL2287_08_JUL_2019.pdf,SS66397,KL2287,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66398_KL2288_08_JUL_2019.pdf,SS66398,KL2288,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66399_KL2289_08_JUL_2019.pdf,SS66399,KL2289,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66400_KL2292_08_JUL_2019.pdf,SS66400,KL2292,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66401_KL2293_08_JUL_2019.pdf,SS66401,KL2293,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66402_KL2294_08_JUL_2019.pdf,SS66402,KL2294,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66403_KL2295_08_JUL_2019.pdf,SS66403,KL2295,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66404_KL2296_08_JUL_2019.pdf,SS66404,KL2296,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66405_KL2297_08_JUL_2019.pdf,SS66405,KL2297,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66406_KL2298_08_JUL_2019.pdf,SS66406,KL2298,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66407_KL2299_08_JUL_2019.pdf,SS66407,KL2299,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66408_KL2300_08_JUL_2019.pdf,SS66408,KL2300,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66409_KL2301_08_JUL_2019.pdf,SS66409,KL2301,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66444_KW0245_11_JUL_2019.pdf,SS66444,KW0245,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66445_KW0243_18_JUL_2019.pdf,SS66445,KW0243,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66446_KW0244_18_JUL_2019.pdf,SS66446,KW0244,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66447_KW0246_11_JUL_2019.pdf,SS66447,KW0246,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66450_KL2316_12_JUL_2019.pdf,SS66450,KL2316,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66451_KL2317_12_JUL_2019.pdf,SS66451,KL2317,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66452_KL2318_12_JUL_2019.pdf,SS66452,KL2318,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66453_KL2319_12_JUL_2019.pdf,SS66453,KL2319,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66454_KL2320_12_JUL_2019.pdf,SS66454,KL2320,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66455_KL2321_12_JUL_2019.pdf,SS66455,KL2321,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66456_KL2322_12_JUL_2019.pdf,SS66456,KL2322,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66457_KL2323_12_JUL_2019.pdf,SS66457,KL2323,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66458_KL2324_12_JUL_2019.pdf,SS66458,KL2324,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66459_KL2325_12_JUL_2019.pdf,SS66459,KL2325,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66460_KL2326_12_JUL_2019.pdf,SS66460,KL2326,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66461_KL2327_23_JUL_2019.pdf,SS66461,KL2327,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66462_KL2328_23_JUL_2019.pdf,SS66462,KL2328,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66463_KL2329_12_JUL_2019.pdf,SS66463,KL2329,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66464_KL2330_12_JUL_2019.pdf,SS66464,KL2330,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66466_KL2332_12_JUL_2019.pdf,SS66466,KL2332,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66467_KL2333_12_JUL_2019.pdf,SS66467,KL2333,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66468_KL2334_12_JUL_2019.pdf,SS66468,KL2334,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66469_KL2335_12_JUL_2019.pdf,SS66469,KL2335,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66470_KL2336_23_JUL_2019.pdf,SS66470,KL2336,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66473_KL2339_17_JUL_2019.pdf,SS66473,KL2339,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66474_KL2340_17_JUL_2019.pdf,SS66474,KL2340,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66475_KL2341_17_JUL_2019.pdf,SS66475,KL2341,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66476_KL2342_17_JUL_2019.pdf,SS66476,KL2342,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66477_KL2343_17_JUL_2019.pdf,SS66477,KL2343,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66478_KL2344_17_JUL_2019.pdf,SS66478,KL2344,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66480_KL2346_17_JUL_2019.pdf,SS66480,KL2346,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66481_KL2347_17_JUL_2019.pdf,SS66481,KL2347,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66484_KL2350_12_JUL_2019.pdf,SS66484,KL2350,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66485_KL2351_12_JUL_2019.pdf,SS66485,KL2351,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66486_KL2352_12_JUL_2019.pdf,SS66486,KL2352,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66571_KW0326_01_AUG_2019.pdf,SS66571,KW0326,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66572_KW0327_01_AUG_2019.pdf,SS66572,KW0327,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66573_KW0328_01_AUG_2019.pdf,SS66573,KW0328,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66574_KW0329_01_AUG_2019.pdf,SS66574,KW0329,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66575_KW0330_01_AUG_2019.pdf,SS66575,KW0330,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66576_KW0331_05_AUG_2019.pdf,SS66576,KW0331,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66581_KW0336_01_AUG_2019.pdf,SS66581,KW0336,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66582_KW0337_01_AUG_2019.pdf,SS66582,KW0337,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66583_KW0338_01_AUG_2019.pdf,SS66583,KW0338,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66584_KW0339_01_AUG_2019.pdf,SS66584,KW0339,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66585_KW0340_01_AUG_2019.pdf,SS66585,KW0340,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66586_KW0341_01_AUG_2019.pdf,SS66586,KW0341,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66587_KW0342_01_AUG_2019.pdf,SS66587,KW0342,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66588_KW0343_01_AUG_2019.pdf,SS66588,KW0343,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66589_KW0344_01_AUG_2019.pdf,SS66589,KW0344,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66590_KW0345_01_AUG_2019.pdf,SS66590,KW0345,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66602_KW0357_01_AUG_2019.pdf,SS66602,KW0357,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66603_KW0358_01_AUG_2019.pdf,SS66603,KW0358,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66604_KW0359_01_AUG_2019.pdf,SS66604,KW0359,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66605_KW0360_01_AUG_2019.pdf,SS66605,KW0360,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66606_KW0361_03_AUG_2019.pdf,SS66606,KW0361,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66607_KW0362_03_AUG_2019.pdf,SS66607,KW0362,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66608_KW0363_03_AUG_2019.pdf,SS66608,KW0363,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66609_KW0364_02_AUG_2019.pdf,SS66609,KW0364,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66610_KW0365_02_AUG_2019.pdf,SS66610,KW0365,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66611_KW0366_02_AUG_2019.pdf,SS66611,KW0366,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66612_KW0367_02_AUG_2019.pdf,SS66612,KW0367,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66613_KW0368_02_AUG_2019.pdf,SS66613,KW0368,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66614_KW0369_02_AUG_2019.pdf,SS66614,KW0369,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66615_KW0370_02_AUG_2019.pdf,SS66615,KW0370,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66616_KW0371_02_AUG_2019.pdf,SS66616,KW0371,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66617_KW0372_02_AUG_2019.pdf,SS66617,KW0372,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66618_KW0373_02_AUG_2019.pdf,SS66618,KW0373,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66619_KW0374_02_AUG_2019.pdf,SS66619,KW0374,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66620_KW0375_02_AUG_2019.pdf,SS66620,KW0375,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66621_KW0376_02_AUG_2019.pdf,SS66621,KW0376,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66622_KW0377_02_AUG_2019.pdf,SS66622,KW0377,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66623_KW0378_02_AUG_2019.pdf,SS66623,KW0378,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66624_KW0379_02_AUG_2019.pdf,SS66624,KW0379,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66625_KW0380_02_AUG_2019.pdf,SS66625,KW0380,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66626_KW0381_02_AUG_2019.pdf,SS66626,KW0381,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66629_KW0384_03_AUG_2019.pdf,SS66629,KW0384,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66630_KW0385_03_AUG_2019.pdf,SS66630,KW0385,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66717_KW0462_14_AUG_2019.pdf,SS66717,KW0462,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66718_KW0463_14_AUG_2019.pdf,SS66718,KW0463,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66719_KW0464_14_AUG_2019.pdf,SS66719,KW0464,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66720_KW0465_14_AUG_2019.pdf,SS66720,KW0465,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66721_KW0466_14_AUG_2019.pdf,SS66721,KW0466,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66722_KW0467_14_AUG_2019.pdf,SS66722,KW0467,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66785_KW0518_25_SEP_2019.pdf,SS66785,KW0518,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66820_KW0556_25_SEP_2019.pdf,SS66820,KW0556,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66821_KW0557_25_SEP_2019.pdf,SS66821,KW0557,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66822_KW0558_25_SEP_2019.pdf,SS66822,KW0558,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66823_KW0559_25_SEP_2019.pdf,SS66823,KW0559,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66824_KW0560_25_SEP_2019.pdf,SS66824,KW0560,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66833_KL2414_02_SEP_2019.pdf,SS66833,KL2414,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66834_KL2415_02_SEP_2019.pdf,SS66834,KL2415,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66835_KL2416_02_SEP_2019.pdf,SS66835,KL2416,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66836_KL2417_02_SEP_2019.pdf,SS66836,KL2417,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66837_KL2418_02_SEP_2019.pdf,SS66837,KL2418,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66838_KL2419_02_SEP_2019.pdf,SS66838,KL2419,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66839_KL2420_25_SEP_2019.pdf,SS66839,KL2420,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66840_KL2421_25_SEP_2019.pdf,SS66840,KL2421,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66841_KL2422_25_SEP_2019.pdf,SS66841,KL2422,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66842_KL2423_25_SEP_2019.pdf,SS66842,KL2423,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66843_KL2424_02_SEP_2019.pdf,SS66843,KL2424,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66844_KL2425_02_SEP_2019.pdf,SS66844,KL2425,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66845_KL2426_02_SEP_2019.pdf,SS66845,KL2426,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66846_KL2427_02_SEP_2019.pdf,SS66846,KL2427,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66870_KW0577_04_SEP_2019.pdf,SS66870,KW0577,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66877_KW0587_06_SEP_2019.pdf,SS66877,KW0587,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66878_KW0588_06_SEP_2019.pdf,SS66878,KW0588,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66880_KW0590_06_SEP_2019.pdf,SS66880,KW0590,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66881_KW0591_06_SEP_2019.pdf,SS66881,KW0591,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66882_KW0592_06_SEP_2019.pdf,SS66882,KW0592,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66883_KW0593_06_SEP_2019.pdf,SS66883,KW0593,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66884_KW0594_06_SEP_2019.pdf,SS66884,KW0594,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66885_KW0595_06_SEP_2019.pdf,SS66885,KW0595,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66886_KW0596_06_SEP_2019.pdf,SS66886,KW0596,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66887_KW0597_06_SEP_2019.pdf,SS66887,KW0597,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66889_KW0604_09_SEP_2019.pdf,SS66889,KW0604,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66891_KW0605_09_SEP_2019.pdf,SS66891,KW0605,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66892_KW0603_09_SEP_2019.pdf,SS66892,KW0603,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66893_KW0606_09_SEP_2019.pdf,SS66893,KW0606,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66894_KW0607_09_SEP_2019.pdf,SS66894,KW0607,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66895_KW0608_09_SEP_2019.pdf,SS66895,KW0608,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66896_KW0609_09_SEP_2019.pdf,SS66896,KW0609,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66897_KW0610_09_SEP_2019.pdf,SS66897,KW0610,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66898_KW0611_09_SEP_2019.pdf,SS66898,KW0611,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66916_KW0628_10_SEP_2019.pdf,SS66916,KW0628,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66917_KW0629_10_SEP_2019.pdf,SS66917,KW0629,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66918_KW0630_10_SEP_2019.pdf,SS66918,KW0630,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66919_KW0631_10_SEP_2019.pdf,SS66919,KW0631,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66920_KW0632_10_SEP_2019.pdf,SS66920,KW0632,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66932_KW0656_19_SEP_2019.pdf,SS66932,KW0656,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66933_KW0657_19_SEP_2019.pdf,SS66933,KW0657,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66934_KW0658_19_SEP_2019.pdf,SS66934,KW0658,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66935_KW0659_19_SEP_2019.pdf,SS66935,KW0659,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66936_KW0660_19_SEP_2019.pdf,SS66936,KW0660,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66937_KW0661_19_SEP_2019.pdf,SS66937,KW0661,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66938_KW0662_19_SEP_2019.pdf,SS66938,KW0662,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66939_KW0663_19_SEP_2019.pdf,SS66939,KW0663,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66940_KW0664_19_SEP_2019.pdf,SS66940,KW0664,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66941_KW0665_19_SEP_2019.pdf,SS66941,KW0665,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS66942_KW0666_19_SEP_2019.pdf,SS66942,KW0666,already correct
